date_1,day,month,year,temp2(c),temp2_max(c),temp2_min(c),temp2_ave(c),suface_pressure(pa),wind_speed50_max(m/s),wind_speed50_min(m/s),wind_speed50_ave(m/s),prectotcorr,total_demand(mw),date_2,max_generation(mw)
05-04-19,5,4,2019,29.12,35.53,23.3,29.415,100.88,7.55,2.57,5.06,0.36,9400,5/4/2019,9752
06-04-19,6,4,2019,28.33,33.74,24.57,29.155,100.87,8.12,2.36,5.24,4.48,10200,6/4/2019,9197
07-04-19,7,4,2019,27.73,33.46,23.12,28.29,100.79,6.64,1.72,4.18,4.74,10500,7/4/2019,9529
08-04-19,8,4,2019,28.5,35.14,22.65,28.895,100.62,7.78,2.73,5.255,1.83,9700,8/4/2019,9105
09-04-19,9,4,2019,28.15,34.32,23.5,28.91,100.69,7.2,1.55,4.375,9.03,9600,9/4/2019,6544
10-04-19,10,4,2019,28.01,33.52,23.04,28.28,100.81,5.98,2.59,4.285,10.82,9500,10/4/2019,9389
11-04-19,11,4,2019,29.21,34.8,23.26,29.03,100.72,6.32,1.64,3.98,0.1,10300,11/4/2019,9854
12-04-19,12,4,2019,29.6,34.87,24.27,29.57,100.64,6.41,0.81,3.61,0.8,9600,12/4/2019,10181
13-04-19,13,4,2019,30.35,36.71,24.04,30.375,100.65,6.79,0.12,3.455,2.44,10300,13-04-19,7833
14-04-19,14,4,2019,30.73,38.51,23.94,31.225,100.61,8.77,2.05,5.41,0.21,9700,14-04-19,9962
15-04-19,15,4,2019,31.26,38.53,24.73,31.63,100.56,8.66,1.27,4.965,0.65,10400,15-04-19,11190
16-04-19,16,4,2019,31.39,38.63,25.35,31.99,100.61,7.54,0.42,3.98,3.89,11300,16-04-19,11440
17-04-19,17,4,2019,30.95,37.67,25.45,31.56,100.75,5.52,0.55,3.035,7.3,11600,17-04-19,10871
18-04-19,18,4,2019,30.63,37.26,23.33,30.295,100.74,5.78,1.19,3.485,0,11500,18-04-19,11242
19-04-19,19,4,2019,30.89,37.75,23.73,30.74,100.58,5.58,2.12,3.85,0.06,10700,19-04-19,10858
20-04-19,20,4,2019,30.93,37.26,24.64,30.95,100.46,8.55,0.25,4.4,0,11500,20-04-19,11300
21-04-19,21,4,2019,31.49,38.4,25.19,31.795,100.39,5.93,0.62,3.275,0.95,11600,21-04-19,10184
22-04-19,22,4,2019,30.05,35.87,25.98,30.925,100.54,5.34,0.96,3.15,1.11,10000,22-04-19,10755
23-04-19,23,4,2019,30.53,37.23,23.55,30.39,100.69,4.48,0.11,2.295,0.08,11600,23-04-19,11581
24-04-19,24,4,2019,31.67,38.16,24.8,31.48,100.7,4.87,0.91,2.89,1.03,11700,24-04-19,12057
25-04-19,25,4,2019,32.5,39.4,25.44,32.42,100.6,6.74,1.52,4.13,0.04,12200,25-04-19,12067
26-04-19,26,4,2019,32.58,39.72,25.58,32.65,100.41,8,3.2,5.6,0.4,11300,26-04-19,10891
27-04-19,27,4,2019,32.85,39.85,26.8,33.325,100.28,9.2,3.59,6.395,2.23,11900,27-04-19,12052
28-04-19,28,4,2019,33.33,41.8,26.84,34.32,100.25,9.82,4.88,7.35,1.51,12000,28-04-19,11902
29-04-19,29,4,2019,33.07,41.96,26.3,34.13,100.28,8.7,2.75,5.725,3.39,12000,29-04-19,12200
30-04-19,30,4,2019,32.69,40.36,26.15,33.255,100.32,11.22,5.34,8.28,2.77,12300,30-04-19,12022
01-05-19,1,5,2019,32.27,39.16,26.86,33.01,100.38,10.45,4.87,7.66,2.12,11500,1/5/2019,11095
02-05-19,2,5,2019,31.91,37.99,26.65,32.32,100.44,8.82,4.75,6.785,2.83,12200,2/5/2019,12008
03-05-19,3,5,2019,29.17,32.05,26.71,29.38,100.49,10.01,4.67,7.34,14.12,9000,3/5/2019,7597
04-05-19,4,5,2019,27.51,30.66,24.28,27.47,99.86,15.06,4.23,9.645,75.43,7000,4/5/2019,7529
05-05-19,5,5,2019,29.23,36.24,22.64,29.44,100.49,8.94,4.2,6.57,0.06,10800,5/5/2019,10884
06-05-19,6,5,2019,30.82,38.19,25.09,31.64,100.3,9.12,3.16,6.14,0.65,12000,6/5/2019,11813
07-05-19,7,5,2019,31.23,39,24.73,31.865,100.15,7.75,3.42,5.585,0,12100,7/5/2019,12214
08-05-19,8,5,2019,31.54,40.02,24.58,32.3,100.05,9.63,3.85,6.74,0.02,12500,8/5/2019,12412
09-05-19,9,5,2019,31.9,39.24,25.9,32.57,99.96,9.76,4.93,7.345,0.57,12800,9/5/2019,12161
10-05-19,10,5,2019,32.35,39.85,26.58,33.215,100.13,9.3,2.78,6.04,1.54,11900,10/5/2019,12095
11-05-19,11,5,2019,31.96,38.84,26.71,32.775,100.34,8.73,4.2,6.465,3.17,12500,11/5/2019,12494
12-05-19,12,5,2019,31.33,36.92,27.26,32.09,100.35,8.25,2.65,5.45,1.35,12600,12/5/2019,12376
13-05-19,13,5,2019,31.48,37.92,26.71,32.315,100.29,9.08,4.57,6.825,2.21,12550,13-05-19,11088
14-05-19,14,5,2019,30.24,34.73,26.03,30.38,100.34,6.89,1.77,4.33,22.3,12000,14-05-19,11823
15-05-19,15,5,2019,30.96,36.49,25.73,31.11,100.45,6.33,2.34,4.335,4.47,12500,15-05-19,11768
16-05-19,16,5,2019,31.41,36.83,26.35,31.59,100.44,7.05,0.7,3.875,1.94,12200,16-05-19,12012
17-05-19,17,5,2019,31.14,37.03,26.01,31.52,100.31,8.11,3.58,5.845,10.5,11900,17-05-19,8359
18-05-19,18,5,2019,31.26,37.61,26.75,32.18,100.24,9.1,1.91,5.505,8.15,12000,18-05-19,11179
19-05-19,19,5,2019,30.31,34.61,26.87,30.74,100.46,7.49,0.63,4.06,10.84,12000,19-05-19,11244
20-05-19,20,5,2019,30.75,35.03,26.99,31.01,100.59,7.85,3.61,5.73,2.37,12200,20-05-19,11329
21-05-19,21,5,2019,30.83,35.74,26.65,31.195,100.48,8.14,2.88,5.51,2.8,12000,21-05-19,11329
22-05-19,22,5,2019,30.69,36.16,26.35,31.255,100.4,8.09,4.94,6.515,8.64,12000,22-05-19,12259
23-05-19,23,5,2019,29.08,32.27,26.4,29.335,100.43,7.55,3.7,5.625,45.89,11800,23-05-19,11900
24-05-19,24,5,2019,29.18,32.48,26.58,29.53,100.3,6.61,5.01,5.81,40.88,11875,24-05-19,9331
25-05-19,25,5,2019,28.5,31.4,26.29,28.845,100.17,7.32,5.52,6.42,54.66,11500,25-05-19,12067
26-05-19,26,5,2019,29.29,33.33,26.15,29.74,100.16,7.83,4.2,6.015,15.33,11300,26-05-19,12399
27-05-19,27,5,2019,29.81,33.91,26.24,30.075,100.21,7.59,4.88,6.235,3.48,12700,27-05-19,12336
28-05-19,28,5,2019,29.78,33.59,26.48,30.035,100.2,6.41,2.91,4.66,8.61,12600,28-05-19,12389
29-05-19,29,5,2019,30.12,34.16,26.5,30.33,100.14,6.83,2.31,4.57,7.86,12700,29-05-19,12893
30-05-19,30,5,2019,29.76,34.06,26.06,30.06,100.12,9.38,4.85,7.115,2.17,13000,30-05-19,12529
31-05-19,31,5,2019,29.97,34.22,26.26,30.24,100.23,7.37,3.5,5.435,18.75,12000,31-05-19,11098
01-06-19,1,6,2019,29.14,32.39,26.47,29.43,100.3,7.12,3.45,5.285,67.22,11500,1/6/2019,11784
02-06-19,2,6,2019,28.89,32.09,26.35,29.22,100.38,5.3,3.18,4.24,59.77,12200,2/6/2019,10254
03-06-19,3,6,2019,28.26,31.02,25.69,28.355,100.33,5.02,2.11,3.565,48.16,11500,3/6/2019,9977
04-06-19,4,6,2019,28.68,31.79,26.09,28.94,100.24,7.01,4.42,5.715,50.62,10500,4/6/2019,8678
05-06-19,5,6,2019,27.97,30.3,26.17,28.235,100.21,7.4,4.78,6.09,45.85,9000,5/6/2019,8188
06-06-19,6,6,2019,27.73,30.14,25.74,27.94,100.28,6.85,4.56,5.705,30.49,9700,6/6/2019,9009
07-06-19,7,6,2019,27.65,30.04,25.96,28,100.36,6.05,4.91,5.48,4.11,9800,7/6/2019,8889
08-06-19,8,6,2019,27.94,30.81,25.84,28.325,100.26,5.33,3.7,4.515,7.02,9800,8/6/2019,9585
09-06-19,9,6,2019,28.81,31.77,26.18,28.975,100.04,5.41,2.74,4.075,2.46,10500,9/6/2019,10187
10-06-19,10,6,2019,29.42,33.06,26.37,29.715,99.93,6.7,3.41,5.055,2.77,11300,10/6/2019,11089
11-06-19,11,6,2019,29.12,32.33,26,29.165,99.94,5.82,4.01,4.915,0.03,11900,11/6/2019,11482
12-06-19,12,6,2019,30.32,34.27,26.21,30.24,99.93,4.84,1.39,3.115,0.01,12200,12/6/2019,11870
13-06-19,13,6,2019,30.74,34.08,27.85,30.965,99.78,5.18,0.21,2.695,0.37,12000,13-06-19,11960
14-06-19,14,6,2019,29.57,31.92,27.65,29.785,99.75,5.89,2.73,4.31,15.85,11000,14-06-19,11343
15-06-19,15,6,2019,29.3,31.54,27.44,29.49,99.78,7.2,4.78,5.99,21.54,11500,15-06-19,10606
16-06-19,16,6,2019,29.19,31.81,27.3,29.555,99.77,8.53,6.17,7.35,19.69,12000,16-06-19,12094
17-06-19,17,6,2019,29.51,32.67,27.37,30.02,99.79,7.52,5.34,6.43,19.26,12600,17-06-19,11602
18-06-19,18,6,2019,29.48,32.26,27.27,29.765,99.85,6.22,2.73,4.475,11.57,12000,18-06-19,12063
19-06-19,19,6,2019,30.03,33.45,26.77,30.11,99.85,6.27,1.52,3.895,0.37,12700,19-06-19,12355
20-06-19,20,6,2019,28.63,31.32,27.04,29.18,100.01,6.12,3.23,4.675,6.97,12700,20-06-19,12362
21-06-19,21,6,2019,29.01,32.64,25.87,29.255,100.07,7.16,2.54,4.85,5.66,11500,21-06-19,11369
22-06-19,22,6,2019,29.13,32.08,26.69,29.385,100.15,7.66,4.78,6.22,16.37,11500,22-06-19,12182
23-06-19,23,6,2019,29.76,33.18,26.13,29.655,100.24,5.5,2.91,4.205,0.55,12600,23-06-19,12451
24-06-19,24,6,2019,29.81,32.71,27.51,30.11,100.26,6.57,3.39,4.98,1.38,12800,24-06-19,12780
25-06-19,25,6,2019,29.86,33.19,27.41,30.3,100.23,8.07,4.24,6.155,0.35,12900,25-06-19,12457
26-06-19,26,6,2019,29.48,32.42,27.16,29.79,100.04,9.94,7.25,8.595,4.83,12700,26-06-19,11796
27-06-19,27,6,2019,29,31.3,27.17,29.235,99.8,9.71,5.94,7.825,41.86,11800,27-06-19,11897
28-06-19,28,6,2019,28.93,31.17,27.23,29.2,99.71,8.42,5.24,6.83,11.25,11400,28-06-19,10668
29-06-19,29,6,2019,29.25,31.78,27.35,29.565,99.71,6.17,3.89,5.03,15.78,12000,29-06-19,12234
30-06-19,30,6,2019,29.29,31.53,27.05,29.29,99.71,4.34,2.3,3.32,4.39,12500,30-06-19,12032
01-07-19,1,7,2019,28.96,31.44,26.89,29.165,99.65,7.73,2.62,5.175,6.52,12600,1/7/2019,11043
02-07-19,2,7,2019,29.35,32.3,26.94,29.62,99.74,10.95,6.66,8.805,2.95,12400,2/7/2019,12131
03-07-19,3,7,2019,29.33,32.34,26.86,29.6,99.87,7.3,5.05,6.175,3.4,12400,3/7/2019,12029
04-07-19,4,7,2019,29.62,32.72,26.89,29.805,99.76,6.1,3.13,4.615,13.3,12500,4/7/2019,11351
05-07-19,5,7,2019,29.05,32.04,27.05,29.545,99.57,7.17,4.44,5.805,14.79,12800,5/7/2019,11411
06-07-19,6,7,2019,28.94,31.7,27.08,29.39,99.33,9.49,5.45,7.47,7.6,11800,6/7/2019,11395
07-07-19,7,7,2019,28.94,31.8,26.49,29.145,99.51,7.66,5.26,6.46,10.67,11900,7/7/2019,11543
08-07-19,8,7,2019,29.05,32.24,26.94,29.59,99.81,8.03,6.23,7.13,23.39,11900,8/7/2019,11444
09-07-19,9,7,2019,28.52,31.11,27.01,29.06,99.84,8.86,5.27,7.065,57.66,11800,9/7/2019,11462
10-07-19,10,7,2019,28.62,30.66,26.94,28.8,99.83,7.95,5.98,6.965,39.36,11900,10/7/2019,10935
11-07-19,11,7,2019,28.03,29.75,26.76,28.255,100.06,7.7,5.86,6.78,58.5,11600,11/7/2019,10662
12-07-19,12,7,2019,27.91,29.58,26.48,28.03,100.16,8.02,5.77,6.895,23.86,11300,12/7/2019,9880
13-07-19,13,7,2019,28.29,30.7,26.4,28.55,100.11,7.22,5.18,6.2,78.66,11000,13-07-19,9808
14-07-19,14,7,2019,28.13,30.15,26.35,28.25,99.9,7.72,4.75,6.235,35.83,11000,14-07-19,10815
15-07-19,15,7,2019,28.69,30.74,26.83,28.785,99.82,7.98,5.55,6.765,51.17,11300,15-07-19,10637
16-07-19,16,7,2019,28.9,31.4,26.83,29.115,99.98,6.41,4.67,5.54,8.35,11500,16-07-19,11654
17-07-19,17,7,2019,29.7,32.46,26.91,29.685,100.01,5.07,1.99,3.53,8.37,12400,17-07-19,12150
18-07-19,18,7,2019,28.72,31.19,26.32,28.755,99.96,5.86,1.69,3.775,1.58,12600,18-07-19,12186
19-07-19,19,7,2019,28.38,30.98,25.9,28.44,100.11,6.5,3.8,5.15,3.95,11700,19-07-19,11477
20-07-19,20,7,2019,29.21,32.56,26.29,29.425,100.22,6.13,3.06,4.595,2.86,11300,20-07-19,12162
21-07-19,21,7,2019,29.11,31.85,26.65,29.25,100.22,6.49,4.05,5.27,1.92,12600,21-07-19,12436
22-07-19,22,7,2019,28.44,30.9,26.9,28.9,100.21,6.91,4.62,5.765,18.78,12700,22-07-19,12270
23-07-19,23,7,2019,27.94,29.84,26.33,28.085,100.14,7.11,4.95,6.03,12.09,12400,23-07-19,11643
24-07-19,24,7,2019,28.36,31.15,26.27,28.71,100.11,6.27,4.7,5.485,14.11,12200,24-07-19,9331
25-07-19,25,7,2019,28.69,31.29,26.31,28.8,100.04,5.73,1.54,3.635,23.37,11500,25-07-19,12033
26-07-19,26,7,2019,27.99,30.01,26.5,28.255,99.85,8.08,4.05,6.065,26.88,11000,26-07-19,10911
27-07-19,27,7,2019,28.43,31.83,26.33,29.08,99.84,9.64,4.66,7.15,30.11,12000,27-07-19,11508
28-07-19,28,7,2019,28.3,31.36,26.07,28.715,100.05,9.52,6.12,7.82,9.2,12000,28-07-19,11578
29-07-19,29,7,2019,27.99,31.01,25.85,28.43,100.15,11.12,6.15,8.635,10.34,12000,29-07-19,11791
30-07-19,30,7,2019,27.73,30.14,25.74,27.94,100.21,6.5,5.14,5.82,9.85,12000,30-07-19,11663
31-07-19,31,7,2019,28.33,31.37,25.77,28.57,100.09,6.27,4.15,5.21,11.73,12100,31-07-19,11862
01-08-19,1,8,2019,28.62,31.62,26.05,28.835,100.01,6.34,3.89,5.115,3.83,12100,1/8/2019,12016
02-08-19,2,8,2019,28.26,30.44,25.98,28.21,99.9,6.12,3.57,4.845,2.74,11200,2/8/2019,12035
03-08-19,3,8,2019,28.12,30.08,25.96,28.02,99.76,6.35,4.4,5.375,7.15,12300,3/8/2019,11466
04-08-19,4,8,2019,29.41,32.82,26.06,29.44,99.57,4.93,3.23,4.08,5.39,12000,4/8/2019,12655
05-08-19,5,8,2019,29.9,32.55,27.36,29.955,99.43,4.86,0.4,2.63,4.02,12800,5/8/2019,12738
06-08-19,6,8,2019,29.23,30.69,27.75,29.22,99.34,6.32,0.84,3.58,14.4,12900,6/8/2019,12342
07-08-19,7,8,2019,28.15,31.3,26.26,28.78,99.42,11.86,5.8,8.83,22.98,12300,7/8/2019,10771
08-08-19,8,8,2019,28.06,30.65,25.9,28.275,99.71,9.93,6.46,8.195,46.46,10900,8/8/2019,10781
09-08-19,9,8,2019,28.9,32,26.1,29.05,99.95,6.43,3.8,5.115,16.59,10500,9/8/2019,11235
10-08-19,10,8,2019,29.64,32.92,26.52,29.72,99.9,5.18,1.8,3.49,15.63,11000,10/8/2019,11049
11-08-19,11,8,2019,29.69,31.7,27,29.35,99.78,3.57,0.54,2.055,2.43,10450,11/8/2019,10615
12-08-19,12,8,2019,28.82,30.7,27.11,28.905,99.66,7.09,1.38,4.235,13.24,10000,12/8/2019,9818
13-08-19,13,8,2019,27.64,29.23,26.61,27.92,99.97,11.39,5.95,8.67,30.4,10500,13-08-19,9274
14-08-19,14,8,2019,27.73,29.33,26.37,27.85,100.29,8.14,5.92,7.03,54.01,10000,14-08-19,9666
15-08-19,15,8,2019,28.22,30.8,26.26,28.53,100.36,6.27,5.19,5.73,47.75,10000,15-08-19,9552
16-08-19,16,8,2019,28.13,30.33,26.38,28.355,100.17,6.26,4.91,5.585,12.92,10000,16-08-19,9808
17-08-19,17,8,2019,28.08,30.12,26.51,28.315,100.15,5.38,2.04,3.71,21.96,11000,17-08-19,10792
18-08-19,18,8,2019,27.68,30.03,25.91,27.97,100.33,11.16,4.77,7.965,5.12,11700,18-08-19,11188
19-08-19,19,8,2019,28.57,31.9,25.42,28.66,100.41,5.89,4.12,5.005,0.98,11900,19-08-19,11757
20-08-19,20,8,2019,28.85,32.32,25.59,28.955,100.25,5.47,2.97,4.22,0.38,12300,20-08-19,12142
21-08-19,21,8,2019,29.33,32.77,26.41,29.59,100.1,5.09,2.55,3.82,0.61,12800,21-08-19,12450
22-08-19,22,8,2019,28.94,32.55,26.68,29.615,100.04,4.14,0.45,2.295,8.11,12800,22-08-19,12021
23-08-19,23,8,2019,28.19,31.32,26.27,28.795,100.16,6.02,3.12,4.57,5.85,11900,23-08-19,11577
24-08-19,24,8,2019,27.44,29.89,26.03,27.96,100.19,8.31,4.3,6.305,10.28,12000,24-08-19,11814
25-08-19,25,8,2019,28.35,31.75,25.62,28.685,100.19,6.48,3.91,5.195,7.85,12400,25-08-19,12187
26-08-19,26,8,2019,28.24,31.3,26.28,28.79,100.19,6.2,5.05,5.625,6.87,12500,26-08-19,12461
27-08-19,27,8,2019,28.58,32.27,25.35,28.81,100.15,6.45,4.2,5.325,0.87,12700,27-08-19,12539
28-08-19,28,8,2019,28.16,30.5,26.04,28.27,100.26,5.27,4.27,4.77,0.44,12800,28-08-19,12693
29-08-19,29,8,2019,28.62,32.34,25.93,29.135,100.28,5.38,2.68,4.03,1.37,12800,29-08-19,12526
30-08-19,30,8,2019,29.25,32.4,26.35,29.375,100.04,4.8,1.06,2.93,1.61,12100,30-08-19,12272
31-08-19,31,8,2019,29.27,32.12,26.48,29.3,99.95,3.63,0.25,1.94,3.3,12600,31-08-19,12443
01-09-19,1,9,2019,29.55,32.76,26.98,29.87,99.97,3.91,0.24,2.075,16.73,12900,1/9/2019,12717
02-09-19,2,9,2019,28.7,30.83,27.08,28.955,99.95,4.99,1.69,3.34,6.16,12700,2/9/2019,12560
03-09-19,3,9,2019,28.69,31.87,26.22,29.045,99.95,8.22,4.12,6.17,9.86,12700,3/9/2019,12472
04-09-19,4,9,2019,28.23,30.55,26.65,28.6,99.96,6.66,3.89,5.275,4.83,12700,4/9/2019,12426
05-09-19,5,9,2019,28.45,31.15,26.34,28.745,100.02,7.41,4.52,5.965,4.63,12900,5/9/2019,12344
06-09-19,6,9,2019,28.45,31.19,26.44,28.815,99.93,6.64,5.62,6.13,3.13,12000,6/9/2019,11674
07-09-19,7,9,2019,27.98,30.15,25.97,28.06,99.96,8.29,5.53,6.91,5.72,12500,7/9/2019,
08-09-19,8,9,2019,28.78,31.99,26.51,29.25,100.09,6.95,5.8,6.375,7.32,12000,8/9/2019,11979
09-09-19,9,9,2019,29.14,32.76,26.27,29.515,100.01,6.77,4.46,5.615,5.7,12400,9/9/2019,11852
10-09-19,10,9,2019,28.86,31.23,27.02,29.125,100.06,6.31,3.12,4.715,11.49,11800,10/9/2019,11854
11-09-19,11,9,2019,28.91,31.78,27.03,29.405,100.19,6.2,3.69,4.945,5.77,12500,11/9/2019,12321
12-09-19,12,9,2019,27.65,29.31,26.34,27.825,100.41,7.26,5.48,6.37,20.47,12200,12/9/2019,11432
13-09-19,13,9,2019,27.86,30.41,26.15,28.28,100.63,7.05,5.78,6.415,25.25,10500,13-09-19,10597
14-09-19,14,9,2019,28.14,31.09,25.67,28.38,100.57,5.98,4.59,5.285,9.69,12000,14-09-19,12038
15-09-19,15,9,2019,28.73,31.97,26.01,28.99,100.44,6.22,4.1,5.16,1.69,12500,15-09-19,
16-09-19,16,9,2019,28.22,30.64,26.49,28.565,100.39,5.7,3.38,4.54,3.38,,16-09-19,12119
17-09-19,17,9,2019,28.47,31.3,25.83,28.565,100.53,4.57,1.3,2.935,8.04,12500,17-09-19,12442
18-09-19,18,9,2019,29.42,32.76,25.33,29.045,100.79,3.8,0.91,2.355,8.67,12600,18-09-19,12329
19-09-19,19,9,2019,29.8,33.61,26.01,29.81,100.8,2.73,0.42,1.575,4.04,12700,19-09-19,12473
20-09-19,20,9,2019,29.05,32.03,26.18,29.105,100.7,2.96,1.16,2.06,7.87,11600,20-09-19,11717
21-09-19,21,9,2019,29.48,32.4,26.64,29.52,100.62,2.36,0.27,1.315,2.23,12000,21-09-19,11991
22-09-19,22,9,2019,29.05,31.99,26.83,29.41,100.75,3.57,0.48,2.025,21.57,12300,22-09-19,11378
23-09-19,23,9,2019,27.69,30.75,25.26,28.005,100.99,4.31,1.9,3.105,14.76,11900,23-09-19,11620
24-09-19,24,9,2019,26.65,28.4,25.42,26.91,101.1,5.35,3.55,4.45,20.97,11900,24-09-19,10641
25-09-19,25,9,2019,25.94,27.83,24.68,26.255,101.37,5.91,2.95,4.43,18.65,11300,25-09-19,
26-09-19,26,9,2019,26.52,29.46,23.67,26.565,101.43,3.58,0.36,1.97,28.28,11300,26-09-19,10279
27-09-19,27,9,2019,27.08,29.93,24.12,27.025,101.32,2.35,0.19,1.27,6.51,10700,27-09-19,10379
28-09-19,28,9,2019,26.03,27.98,24.1,26.04,101.2,2.82,0.11,1.465,5.26,11500,28-09-19,10687
29-09-19,29,9,2019,25.37,27.89,23.29,25.59,101.24,4.66,0.87,2.765,21.69,11300,29-09-19,9979
30-09-19,30,9,2019,25.64,28.16,23.26,25.71,100.92,5.2,1.41,3.305,22.16,10600,30-09-19,10426
01-10-19,1,10,2019,26.61,29.96,24.63,27.295,100.67,6.11,4.28,5.195,14.85,10700,1/10/2019,10478
02-10-19,2,10,2019,27.54,30.83,24.01,27.42,100.75,5.05,0.34,2.695,8.28,11200,2/10/2019,11257
03-10-19,3,10,2019,27.62,30.83,24.4,27.615,100.78,3.22,1.81,2.515,7.66,11600,3/10/2019,11122
04-10-19,4,10,2019,27.32,29.62,25.06,27.34,100.76,3.81,1.08,2.445,3.76,11000,4/10/2019,10722
05-10-19,5,10,2019,27.4,30.05,24.48,27.265,100.75,3.19,2.13,2.66,4.75,11500,5/10/2019,11556
06-10-19,6,10,2019,27.58,30.42,25.19,27.805,100.83,3.52,0.94,2.23,6.59,11400,6/10/2019,11301
07-10-19,7,10,2019,26.98,29.18,24.8,26.99,100.93,3.38,1.61,2.495,6.07,11800,7/10/2019,10945
08-10-19,8,10,2019,26.62,28.98,25.05,27.015,100.98,3.58,0.98,2.28,8.22,10700,8/10/2019,10450
09-10-19,9,10,2019,25.72,28.49,24.05,26.27,101,4.12,2.33,3.225,16.84,11600,9/10/2019,10284
10-10-19,10,10,2019,25.86,29.06,22.81,25.935,100.9,4.16,2.28,3.22,24.01,10500,10/10/2019,9992
11-10-19,11,10,2019,27.09,30.26,24.05,27.155,100.84,3.28,0.21,1.745,7.01,10400,11/10/2019,9945
12-10-19,12,10,2019,27.23,30.08,23.98,27.03,100.94,2.74,0.94,1.84,0.9,11600,12/10/2019,11327
13-10-19,13,10,2019,25.99,29.92,22.45,26.185,100.99,4.4,1.39,2.895,0,11700,13-10-19,11219
14-10-19,14,10,2019,25.77,30.09,21.74,25.915,101.07,5.28,2.9,4.09,0,11500,14-10-19,11326
15-10-19,15,10,2019,27.05,31.1,22.42,26.76,101.1,5.22,0.08,2.65,0.04,11600,15-10-19,11666
16-10-19,16,10,2019,27.85,31.1,24.75,27.925,101.15,2.06,0.57,1.315,2.97,11600,16-10-19,
17-10-19,17,10,2019,28,31.34,24.63,27.985,101.12,2.33,0.05,1.19,5.14,,17-10-19,
18-10-19,18,10,2019,27.42,31.01,24.07,27.54,101.16,3.8,2.27,3.035,0.13,,18-10-19,
19-10-19,19,10,2019,26.44,30.2,23.24,26.72,101.2,5.67,2.95,4.31,0,,19-10-19,11791
20-10-19,20,10,2019,26.06,29.9,23.08,26.49,101.14,5.89,2.64,4.265,0,12000,20-10-19,11829
21-10-19,21,10,2019,25.98,29.86,22.48,26.17,100.97,4.38,2.38,3.38,1.31,12000,21-10-19,11707
22-10-19,22,10,2019,25.94,29.4,23.22,26.31,100.82,4.32,2.44,3.38,1.81,11700,22-10-19,11586
23-10-19,23,10,2019,24.98,28.75,22.05,25.4,100.85,5.05,2.1,3.575,3.83,11800,23-10-19,11063
24-10-19,24,10,2019,21.7,22.76,20.66,21.71,101.11,6.44,2.6,4.52,58.89,10500,24-10-19,9023
25-10-19,25,10,2019,23.18,26,20.51,23.255,101.02,6.57,4.69,5.63,45.79,9900,25-10-19,7696
26-10-19,26,10,2019,25.59,28.3,23.51,25.905,100.95,5.23,2.58,3.905,84.43,10500,26-10-19,9282
27-10-19,27,10,2019,24.69,28.15,22.04,25.095,101.04,5.24,2.46,3.85,7.34,10500,27-10-19,9660
28-10-19,28,10,2019,23.23,27.05,20.63,23.84,101.15,5.36,3.64,4.5,0.18,10300,28-10-19,9849
29-10-19,29,10,2019,23.35,27.71,19.02,23.365,101.12,4.93,1.2,3.065,0,10100,29-10-19,10099
30-10-19,30,10,2019,24.63,28.98,20.58,24.78,101,4.73,1.12,2.925,0,10500,30-10-19,10244
31-10-19,31,10,2019,24.71,28.64,20.71,24.675,100.95,5.16,1.91,3.535,0,10400,31-10-19,10109
01-11-19,1,11,2019,24.94,28.83,21.96,25.395,100.97,5.28,2.71,3.995,0,9500,1/11/2019,10255
02-11-19,2,11,2019,24.9,29.54,20.83,25.185,100.99,5.31,1.97,3.64,0,10250,2/11/2019,10249
03-11-19,3,11,2019,25.09,29.08,21.7,25.39,101.02,4.38,1.41,2.895,0,10600,3/11/2019,10161
04-11-19,4,11,2019,25.25,28.75,21.87,25.31,100.99,3.54,1.95,2.745,0,10500,4/11/2019,9976
05-11-19,5,11,2019,25.25,29.1,21.59,25.345,100.85,3.68,1.48,2.58,0,10500,5/11/2019,9679
06-11-19,6,11,2019,24.15,28.53,20.76,24.645,100.82,4.66,2.47,3.565,0,10400,6/11/2019,8117
07-11-19,7,11,2019,23.8,29.57,18.3,23.935,100.85,4.88,0.97,2.925,0,10200,7/11/2019,8469
08-11-19,8,11,2019,23.73,27.5,20.01,23.755,100.99,4.93,1.59,3.26,2.72,9000,8/11/2019,7068
09-11-19,9,11,2019,23.15,24.62,21.94,23.28,100.97,9.07,3.26,6.165,33.26,9800,9/11/2019,8837
10-11-19,10,11,2019,23,25.37,21.65,23.51,100.71,9.07,6.41,7.74,26.92,8500,10/11/2019,8998
11-11-19,11,11,2019,23.51,27.37,20.31,23.84,100.8,6.64,3.67,5.155,5.24,9000,11/11/2019,9123
12-11-19,12,11,2019,23.62,27.92,19.89,23.905,101.11,3.53,1.58,2.555,0.56,9600,12/11/2019,9360
13-11-19,13,11,2019,22.77,27.31,18.6,22.955,101.32,4.78,2.52,3.65,0,9500,13-11-19,8392
14-11-19,14,11,2019,24.25,28.69,19.23,23.96,101.3,5.04,0.16,2.6,0,9500,14-11-19,9295
15-11-19,15,11,2019,24.36,28.34,20.25,24.295,101.2,2.95,0.98,1.965,0,8800,15-11-19,9096
16-11-19,16,11,2019,23.83,27.98,19.05,23.515,101.17,3.7,0.84,2.27,0,9400,16-11-19,9179
17-11-19,17,11,2019,23.32,27.3,19.46,23.38,101.15,3.45,1.67,2.56,0,9700,17-11-19,9021
